App_Name,CPU_Usage,Memory_Usage,Battery_Level,Temperature,Disk_Space,Network_Signal,App_Version,Error_Logs,Device_Model,Session_Time,Num_App_Crashes,Duration_Since_Last_Charge,App_Usage_Level,Crash_Label
Google Maps,99.20101083052887,59.392739749688246,49.17996889325284,53.33431273253269,290.28018715004737,78.79702674082638,1.0,1,Model_A,153.84903548147565,2,25.368109796536118,Medium,1.0
Telegram,67.54654368821355,47.10454490714307,67.03658739932344,42.68299783684634,90.09077945895194,69.67822735646749,1.1,0,Model_C,147.3710742070274,1,15.732442746578476,Medium,0.0
YouTube,83.99480751089467,56.427048494159536,70.289201445986,44.473570719779204,78.9836128918023,19.31228402637365,1.1,1,Model_C,172.80189479284604,1,13.899695811043586,Medium,0.0
Facebook,40.17336651882539,57.579966832908745,44.60112624179647,29.23726627786806,59.89220524440532,5.235445018579876,1.0,1,Model_C,201.71643961235156,1,26.145422229484147,Medium,0.0
Google Maps,67.37638515253192,83.00329570446164,65.54924508067862,39.95471352287974,440.8757665342897,90.33968005033816,2.0,1,Model_C,185.99164108531335,2,15.680871445917555,Medium,0.0
Snapchat,97.28632981944543,50.33754439447016,11.957512420582011,53.16682433461151,335.07083315398046,94.56561653820842,1.2,0,Model_C,168.82430895307024,2,41.458462800496704,Medium,1.0
WhatsApp,37.350809175799824,50.18851613233983,81.8842117164967,25.802223073921006,488.16418398936736,72.69322966314722,1.0,0,Model_C,164.3500667038071,1,10.125956881771717,Low,0.0
Google Maps,88.48477898183467,64.09037030973624,10.301826107231443,51.863602747612475,84.90676198660714,72.4205822695949,2.0,1,Model_B,177.47248008534774,3,42.35048598781693,Low,1.0
Lyft,44.9249211981423,52.741383614345246,31.32313147205991,29.632974044982404,235.82905645143046,27.014708049410952,1.0,1,Model_B,164.8958603974522,1,31.876437744164598,Low,0.0
YouTube,98.42673881376247,41.126478863221195,5.620675209265822,54.350664517207726,380.4397540618499,54.244170888183284,1.2,0,Model_C,148.2149174245621,3,45.918202581838564,Medium,1.0
Discord,53.33059716677538,74.27216992779529,97.8652871994945,37.54954102705019,109.33674047738907,99.22396637046083,1.2,0,Model_A,170.52205197499032,1,0.7251475985132849,High,0.0
Google Maps,76.23959121901672,39.673618230812025,97.24863506133869,44.656886972720926,350.55449255047654,85.61435980700195,1.1,1,Model_B,164.41135565589218,1,2.836587154135511,Medium,0.0
Uber,30.35335673912082,71.0066544747896,51.934682852725864,22.953747735640942,242.5873186608461,30.439435255199665,1.1,0,Model_B,149.5581285903048,1,24.042940508955514,Low,0.0
WhatsApp,53.22456912907389,65.88050999734688,9.294141065915689,34.07205548583069,220.584346452467,30.10458656978904,1.1,1,Model_A,178.46461485569444,1,43.79418384153832,High,0.0
Amazon,67.05810009801566,59.81329809394618,26.217523769463757,41.52076732988703,330.2387940042317,48.35772911480591,1.1,1,Model_B,172.2125008163134,1,35.07815767344697,Medium,0.0
Amazon,50.10013216138407,68.82875565331302,34.92131509014456,30.44647935161433,239.45956098697843,40.45986661677845,1.2,0,Model_B,165.34326353251075,1,29.862524760927997,High,0.0
Slack,74.44187659721372,48.431878238253255,97.35266540520726,45.2530384776385,419.84665559151716,37.11530462801746,2.0,1,Model_C,167.4787835099289,2,1.5169034716888206,Low,0.0
Lyft,70.27832495838076,48.12525246862878,63.87058525370088,40.75345400372419,476.4269401432139,62.69719088061033,2.0,1,Model_B,152.99592707420305,1,16.99986184380525,Medium,0.0
Google Maps,96.69296176282943,55.58651243447123,61.53192527264668,54.46384776697215,301.49567049932375,1.149246963353756,2.0,0,Model_B,156.11301173891331,2,16.60093885933715,High,1.0
Google Maps,66.24718501311342,83.96400968754409,46.81040927172476,40.68443280378252,153.9043845641936,76.33396360332767,1.0,1,Model_B,167.5488062372325,2,26.020112748475476,Medium,0.0
Slack,74.83303761365602,33.42760704745638,73.38401277634831,43.35338589293515,397.9377582436633,74.0052996675785,1.1,0,Model_C,157.6287808064904,1,12.375733408644567,Medium,0.0
Telegram,38.34916737227708,46.29036724962573,72.0319868491247,28.367714675568124,87.29074982224267,83.03256805947012,1.1,1,Model_A,159.4639113785408,0,12.823474328532482,Medium,0.0
Telegram,33.71167344384819,62.795292328034286,37.094234828968915,,48.63530407445444,84.14506733068134,1.2,1,Model_A,165.97705853602497,1,29.801318403684448,High,0.0
Slack,66.13289282520036,50.514906389609344,5.563718616581114,38.06795396165982,265.5905357075936,56.63996947604685,1.2,0,Model_A,170.72226855276725,2,45.33924207907952,High,0.0
Telegram,95.17803082583875,58.36833927984981,34.784782785320616,51.10521506051317,331.128746874106,78.00739356232907,1.0,0,Model_A,171.7366544263916,2,31.688596974561374,Low,1.0
Instagram,,62.65774259154595,30.89828327722187,35.5105284133761,427.5189609304551,49.23951254805192,1.0,0,Model_B,169.68497283046725,1,32.07024595108969,Low,0.0
Google Maps,13.487755851267742,66.96569269573091,0.0,16.93600083199761,489.06875145680505,95.15298364183005,2.0,0,Model_C,152.55014750689548,0,47.33831104262955,Medium,1.0
Netflix,55.7999548084074,58.42773887295808,88.95424364260653,33.235385521818785,447.1490999608245,19.069852978743473,1.2,0,Model_C,153.12615968730665,2,7.366952019349926,Low,0.0
Twitter,73.3255947717784,44.23642367869263,96.63928012372207,43.421890387650976,506.21418165563546,91.56170920738992,1.1,0,Model_B,160.1419896847592,2,1.6240691616172995,Low,1.0
Uber,76.73577097206824,62.06799157512125,25.016613012361503,42.310946819679515,243.55839965417448,25.85303612677231,2.0,1,Model_A,183.86341562587504,2,35.78466963582231,High,0.0
Instagram,75.53591097305977,57.0264914642816,55.69952948844979,44.07909364813032,162.0672605787541,10.272337368685204,1.1,0,Model_C,155.38006498811177,2,21.061796793113864,Medium,0.0
Snapchat,39.0938487786873,62.074961180905085,58.71588557829348,24.899831851451996,235.3696146788426,43.91044474069674,2.0,1,Model_B,177.07064671424973,1,20.5835210280963,Medium,0.0
Instagram,74.97849533002348,41.21041490304408,78.42396196606693,39.92665874386005,329.7948161233312,61.49172424160594,1.1,0,Model_B,180.95634547442023,1,10.814562065425552,Low,0.0
Netflix,39.176033710914474,30.081610812073883,53.69667880085574,,259.71538408470997,23.098987319995224,1.0,1,Model_B,154.95480493576645,1,24.32942594491385,Medium,0.0
Snapchat,95.64639970595397,70.22743706006733,58.10401317884049,55.0,324.6693487949738,55.579624114429784,2.0,1,Model_B,172.9377615538325,3,21.224272498793916,Low,1.0
Uber,57.136446263333454,58.72352654825373,65.28993014960741,35.15878514786828,454.0019835821257,80.78933569345047,1.1,0,Model_C,178.8300901667007,1,16.581600376623776,Medium,0.0
Netflix,71.10738600433389,47.79552704293785,57.2825511568666,41.25850343883465,84.89567554155064,25.708496580372277,1.1,1,Model_B,180.23683665145518,3,21.251767648244105,Medium,0.0
Facebook,62.037281962520204,62.376205107977455,63.72469715117831,39.0461599778486,61.57517591003614,58.0322245914203,1.2,1,Model_C,147.25151741321974,1,18.424068994698715,High,0.0
Twitter,50.83787085815752,62.45655060687986,1.5467683797627867,35.38754280444967,255.24163221478864,33.93125961930803,2.0,1,Model_B,171.0601281939812,1,45.11502518829776,Medium,1.0
Uber,67.38969897973848,70.71087176988652,0.9781435546609439,40.94282729154182,502.66527620952473,52.97684675304802,1.1,0,Model_B,159.30373322764027,1,47.05207955884009,Medium,1.0
Google Maps,26.45541339435708,64.28821144880817,17.888715000293953,23.662894095897897,30.23027261532286,66.69190195749695,1.2,0,Model_C,184.6740962309312,0,40.31524476056419,High,0.0
Telegram,62.904226503305516,66.8914087272564,0.6881284892065511,38.961197718095804,505.11734015371894,35.04225718160924,1.1,1,Model_B,168.94109114506833,1,47.539876368582,Medium,1.0
Facebook,32.95092179499163,66.75610567478331,72.63667807814781,26.703713289269718,495.4657867288545,99.4482882452134,2.0,0,Model_A,167.44614082574026,1,12.75453259340064,Medium,0.0
Lyft,65.54354488694102,51.573082453598694,16.994286506180146,39.16154761826372,149.81095124255899,56.377519842964084,1.0,0,Model_C,160.18932482697952,1,40.4604052761091,Medium,0.0
Uber,60.889438471502366,57.548360125110804,61.50014619761901,39.76656446876447,456.1939437123715,82.44615590929388,2.0,1,Model_C,159.73749838290664,2,19.51819257132581,Medium,0.0
Lyft,83.10553273543329,38.925003134275215,25.691127472958875,48.48231043944199,3.9723948469433594,72.51352229107911,2.0,1,Model_B,198.51042318655595,3,35.814547093332166,Low,0.0
Snapchat,91.2548557235207,39.80486563115168,79.0419503162588,47.646103062054735,232.47930676774712,85.28053137029477,1.1,0,Model_C,152.07601698891384,2,9.666846750262716,Low,0.0
Facebook,69.16325979929405,68.81072541537716,18.99844530597916,42.448064974420774,205.88722751349087,17.380095453856793,1.1,0,Model_C,149.2736825724619,2,38.97389230758275,Low,0.0
Twitter,47.60263711807253,40.65529560255234,90.48345280713947,34.75468683442577,462.1608994711031,22.255370972767096,2.0,0,Model_A,162.49726545279884,1,4.006292455532137,Medium,0.0
Google Maps,63.67714664551027,58.22904617269755,75.50184441064458,39.60949878332964,241.81564207075616,48.74111778902902,1.2,1,Model_C,165.90708061517927,1,12.986769922387376,Medium,0.0
Slack,13.233145050160324,71.65728891719527,18.576445048405027,15.13239222314588,213.98464178631497,85.23286764854423,1.2,0,Model_A,166.59264210089754,1,39.45372560866347,Low,0.0
Google Maps,74.83035224467723,48.777728696455014,22.828107896505177,47.72553916676766,327.47244051109726,19.760658139085873,1.2,0,Model_C,159.54254906382081,2,35.86364264744887,High,0.0
Netflix,33.36727459128854,55.558452067217786,46.28188117252487,25.12832369710107,192.40918454067105,97.10658321072984,1.1,0,Model_A,188.5673845838332,0,24.059844239581885,Low,0.0
Google Maps,77.04625618426599,60.78920690739877,31.793962170576464,43.98789849634334,274.7184986979848,12.760230831514141,1.1,1,Model_C,185.52486015456782,2,32.29405316593002,High,0.0
Discord,52.107575399985876,58.556103744931825,77.88335862268332,34.10794574230446,489.2500864869209,17.5077945180508,2.0,1,Model_C,169.9176410857937,1,8.907553175804622,Low,0.0
Spotify,51.34139809609665,53.512163355488624,33.9249092330638,35.09535822901373,103.7400621099132,16.723378336607542,1.0,1,Model_A,178.2312093814967,0,32.052653872621434,High,0.0
Slack,40.04406976202676,64.98208226672979,99.27702453149718,27.153300736110648,234.9633529042792,58.60059530346196,1.1,0,Model_A,160.9257489814514,1,0.3828560323916417,Low,0.0
Instagram,70.7458573417811,54.70983131261814,15.870409373920753,41.852694929276225,7.8731951856717615,91.75410815966359,2.0,0,Model_A,182.6876717930234,2,39.99436163431229,High,0.0
Telegram,56.936021137024106,54.10473648751331,47.097201761131586,37.51374957009223,431.2253857661293,25.511138716643835,2.0,1,Model_C,167.32902441168562,1,24.78180518394929,Medium,0.0
WhatsApp,40.06764627666857,36.78069965916674,6.2516119619172805,27.229486336440612,47.1128888858056,55.303685345856145,1.0,0,Model_B,156.68195043800335,0,45.306165677259926,Low,0.0
Twitter,54.87482621868799,68.01042618305073,54.78623333319646,35.47297093914672,48.518320628598474,17.577251004746074,1.2,0,Model_B,179.806691540564,2,22.95188483149353,Low,0.0
Facebook,85.63764801289537,89.33036484421841,56.4550356857151,47.67064352321191,452.01376159688084,63.11368962077986,2.0,0,Model_C,169.42046658783963,1,20.788189551664374,High,0.0
Spotify,,63.53478695688333,55.395938845644665,25.14796412094354,209.5595666053144,12.324633617951175,2.0,1,Model_C,173.25967531312295,2,21.602534995095073,Low,0.0
Twitter,69.97539917213581,75.95373291411435,68.51782033353629,38.07118734000374,351.8952690095642,49.13107675126979,2.0,0,Model_A,186.59324899845524,2,17.26697377321421,Medium,0.0
Facebook,62.72997445470374,56.88709880608788,83.94891358041414,36.171850365084865,439.2173415557403,65.51818136768675,1.2,0,Model_A,172.18774892228188,2,8.00040402444739,Low,0.0
Telegram,66.81867666433551,59.06024765387191,16.323448223786183,38.18015992649573,191.7325079171133,57.91279167555102,1.2,1,Model_A,162.5072004923024,1,40.41901089338427,Low,0.0
YouTube,58.07088037699174,68.98417508359626,63.12659162133522,36.901479762219026,133.9122973710675,14.00004827007425,1.0,0,Model_B,165.1457828937078,1,18.67609957239815,Low,0.0
YouTube,61.91215482247083,57.601088207746805,47.287513540209424,39.3598048077565,86.79321261841488,16.13733715148293,1.1,1,Model_C,182.7732816654148,1,25.397204553065208,Medium,0.0
Lyft,74.3657626585054,42.351392687471616,100.0,43.2319202600704,310.8451394568597,67.13910048249883,1.2,0,Model_C,180.6651814742335,2,0.9545719902449488,Medium,0.0
Twitter,61.980993338345954,63.38424804425252,95.57748952773218,34.906294299470744,129.16349507421876,80.89092960897761,1.1,1,Model_B,177.7060866467629,1,2.8921858902719553,Low,0.0
YouTube,57.39453436515634,46.15189430224956,37.400209039203276,39.34816731057823,324.755448740537,90.8074402529591,1.1,1,Model_A,156.42338857417127,0,28.664795014936537,Medium,0.0
Discord,52.67253545025372,52.95677806175814,11.021894534978886,33.89562326391956,162.3767886907114,81.3611515346117,1.2,0,Model_A,159.65563468212866,1,42.202947960653226,Medium,0.0
Slack,60.60189349728267,67.1291829676631,49.36290398702151,39.58094348426115,178.06171610880045,97.39238788871947,2.0,0,Model_A,176.396208369082,0,23.68299974525158,Low,0.0
Facebook,65.88011566195613,51.10148155395415,85.96428721769551,42.04040101529611,127.5465724265253,40.82518041651354,1.0,1,Model_A,162.93677603141478,1,7.918779869043039,Low,0.0
Lyft,57.314381484538735,72.1035049602257,86.37781262006261,33.12739199746588,214.2557219553534,33.11657542220343,1.1,0,Model_B,176.68780410326178,1,5.574111089566507,High,0.0
Google Maps,83.6445124070845,65.97269895801888,9.327947191066153,46.4566798313062,83.01052010839953,2.8184052345116895,2.0,1,Model_A,176.06795143890545,2,43.189824066860346,Medium,0.0
Facebook,98.36307577984229,75.54436355944567,27.41986212192858,55.0,163.6897932914738,44.98958559880934,1.2,0,Model_A,172.68828706345025,2,33.67861699273234,High,1.0
Lyft,48.76454178428894,44.456226168889245,2.7450926498750094,31.978508672928236,398.27464976636475,65.13715524132326,1.1,0,Model_B,197.21206180931472,2,46.37738661654995,Low,1.0
Telegram,68.85775867241897,51.602867359398736,90.07307117851347,41.55951488923288,110.39687251410345,81.54086413224756,1.1,0,Model_A,183.77074143575888,1,3.952733824507183,Medium,0.0
Twitter,48.885353015296275,65.10503668568754,12.81747441829077,32.97568467552647,484.9219674400978,26.74553827743703,1.1,0,Model_B,155.93857595650366,2,43.32541704112383,Low,0.0
Telegram,64.41267141044156,61.4943275603363,15.234543810587109,39.970607677714106,252.37595110073022,51.359127636929045,2.0,1,Model_A,177.47438681481083,2,40.59035100128716,Medium,0.0
Slack,58.14298153188465,64.18799188101369,13.95656378096798,35.93847476266856,54.743063774598056,66.20095646140466,2.0,1,Model_C,182.3653041033376,1,42.872888780359375,Low,0.0
Slack,51.09492926296071,68.37923621949082,98.95167567352017,31.502492734855874,482.8473405395244,55.16028659840939,2.0,0,Model_A,183.62643452456456,1,0.27662191714269824,Medium,0.0
Spotify,55.8532642998056,50.939612077138165,27.230242746685562,34.11431546097675,233.81927188181635,27.402071740240775,1.1,0,Model_C,170.429857979764,0,35.611367065305345,High,0.0
Telegram,43.16162949529361,76.16773629088605,41.55762223564307,30.633602604029157,285.1661785258208,79.62824382950623,1.1,0,Model_B,182.83646795897718,0,26.34902947975867,Medium,0.0
Netflix,38.93092695971306,64.04611352922372,42.534017633078655,25.180867785826116,94.81972458112904,17.33610124719337,1.0,0,Model_A,182.66380386512338,1,27.512612820404147,Medium,0.0
Google Maps,60.58599279531968,73.24140684584309,49.36464410026585,35.004676235257826,170.65420179373427,90.4979833786364,1.0,0,Model_A,171.62732929038813,2,22.521695392932273,Low,0.0
Uber,77.5056905027072,44.677473219487275,23.492590651353723,44.21641670226651,360.2626741253194,95.25967490548113,2.0,1,Model_A,171.24112342737322,3,35.64849205191453,Medium,0.0
Telegram,70.61273130082748,58.45584347344292,0.6389560287027768,40.56765497683289,63.47233050222479,36.55732620752621,2.0,1,Model_C,173.51686712397154,2,47.992285942867426,Medium,1.0
Spotify,66.71919144919889,66.01693271114519,31.204709651046468,40.85453152607763,292.07493086348256,37.61817904859518,1.2,0,Model_A,157.93019789403473,1,34.105841245159844,Medium,0.0
Snapchat,59.32212149662248,43.54516963108888,32.479725673057295,40.964959526309386,355.0836562965237,74.32782589171941,2.0,1,Model_B,177.67960736473447,1,32.5464199698875,High,0.0
Discord,61.36508384461661,56.634286590497275,35.58119996423617,38.906317035192785,0.9403598125150552,45.62885985520006,1.0,1,Model_A,184.74372095904707,0,31.413010352643884,High,0.0
Facebook,28.524697019683614,65.33368685053792,27.165924956892855,22.42942574052405,428.8391327673115,2.8610143599235194,1.0,0,Model_B,171.81130048463547,0,33.370160152673165,Medium,0.0
Slack,87.62560451289018,40.49290420604521,62.730330146088264,44.12572479694523,28.842647513329098,91.9876727675241,1.0,1,Model_C,177.60379054137786,2,16.421398436679958,Low,0.0
Snapchat,54.39403570766942,62.755897853348436,66.14452082067493,34.43961449877169,126.42313789622546,43.075034196576276,1.1,1,Model_B,170.67125447572653,1,15.370547695988098,High,0.0
Spotify,84.88043368010017,75.58110958193076,23.97782417786547,46.77004580863123,493.33498792433505,20.34951005403113,1.1,1,Model_C,171.87025645239066,2,37.648222956984306,Medium,0.0
Lyft,72.19512765741611,41.12187340041774,92.96178277014124,44.38941671279906,41.492887728433686,55.56640731487861,2.0,1,Model_C,172.3329484465895,1,2.5482248329423456,Low,0.0
Uber,65.28562317072058,70.91234532411232,20.11016811932432,37.75194451838536,422.881566462191,21.890616259131658,1.2,0,Model_C,162.11752205798734,2,36.443891433762424,Low,0.0
Google Maps,60.37751701237114,54.96005921886411,20.707449447426278,35.327896537329465,333.8231243007565,20.602199968160782,1.2,1,Model_B,178.682220929319,2,39.06439608813929,High,0.0
Google Maps,54.966904374787624,37.26401273050359,47.887633453930185,36.05543756454366,306.3698551423984,54.57313273906327,1.2,1,Model_B,167.4805487812722,2,25.036702060140854,Low,0.0
Google Maps,68.59300086052151,53.09611382458468,10.544600444408324,40.121310909247775,297.8214098905734,39.104229218946905,1.1,1,Model_B,151.33655362445086,2,43.68710857982473,Medium,0.0
Discord,91.98608417042294,51.87179539607084,50.695955100144545,50.995852061841305,85.22680237050992,57.29932782532223,1.0,0,Model_A,169.54009994880175,2,22.708196983064855,Low,1.0
Uber,76.85563719755115,50.2221204123355,80.17195560426518,43.1645479234031,342.4368671200732,99.68254368112403,1.0,1,Model_B,156.15549294768516,1,8.54816006860053,Low,0.0
Discord,58.04830400110261,66.48936244084663,63.51383256668644,37.684894184416166,487.23545280511877,85.90181543707683,1.1,1,Model_C,180.0661696231748,1,17.347135137920297,Medium,0.0
Slack,61.938781146134204,55.80287545871853,7.686221786128983,36.16868103331948,39.44166677900529,0.7670799289788754,1.2,1,Model_B,158.6194596310599,1,43.48164028469214,Medium,0.0
Discord,61.36103923582674,51.98791595527214,0.0,38.262230133962106,170.19521586351834,5.055570953738975,1.2,0,Model_C,185.585937531395,3,47.69943783957058,Medium,1.0
WhatsApp,51.84160032593723,52.04449231044729,56.04048299549715,29.840393875949374,241.7928678491649,61.00794401312446,2.0,0,Model_B,184.61015480626358,1,20.248990415495204,Medium,0.0
Uber,79.54612074310721,81.13484545008461,81.16373842755836,44.36454030969855,118.93308230099103,62.6256081132298,2.0,0,Model_B,184.61488772932566,2,8.008634188495577,Low,0.0
Netflix,71.07658074907178,60.02364563619333,67.08459178427768,43.30647666732253,379.33631529878187,87.81908440759933,1.2,0,Model_C,164.28441993134018,2,13.743805451238616,Medium,0.0
Uber,66.81392656872443,39.675230749737054,43.567608949228664,41.330810138157666,352.5748957444659,62.90571745218257,1.1,0,Model_B,164.28527311277426,2,26.558224440670273,High,0.0
Spotify,59.870203248060676,69.15500376235029,40.09160887003976,36.05305244292905,60.30188443282907,22.77145385157423,1.2,1,Model_A,165.7693651842202,1,27.460604077303035,Low,0.0
WhatsApp,50.74841563304001,63.02797106730691,35.88989975528805,34.04024802932739,291.5647527190464,46.85162277036509,2.0,0,Model_A,184.14631840054244,1,30.24285152129184,Low,0.0
Google Maps,68.65945618304683,48.99544936319737,15.323290034385671,41.541580137584084,188.86296407157647,80.89854006711886,1.2,1,Model_C,166.37891773945876,2,40.09696188348225,Medium,0.0
Spotify,50.626475523159954,44.9219888051189,28.262866590185332,33.42433319123836,116.9315678074513,92.28249645983715,1.1,0,Model_C,171.99761469045418,1,34.13827928102533,Medium,0.0
Spotify,22.628727759612943,53.870694734797354,71.28246408802529,18.73770786044614,434.3263488702074,23.691511896670914,1.0,0,Model_C,192.7686138328702,0,12.520330872120333,Medium,0.0
Slack,37.36079033443916,48.86444779775013,61.56590333239357,25.237039075104505,27.993090865251588,53.96047350133259,1.1,0,Model_A,176.23109251750674,1,18.96211491340802,Medium,0.0
Amazon,71.13195032431709,62.29652177295891,15.969291320202636,41.281825935036785,239.30382263377408,15.892755017040272,1.1,1,Model_C,179.9547298539968,2,40.31119602259265,Low,0.0
Instagram,57.450311442322956,47.62721013778173,35.4006924600142,35.08744510563741,243.3595199825475,49.699969892756926,2.0,1,Model_C,168.76757413214534,1,30.40236818907413,High,0.0
WhatsApp,48.900540185343836,,82.42529469459954,31.757651219293034,291.9026674470484,9.011412074950108,1.1,1,Model_A,178.3766163042336,2,7.988066315746728,High,0.0
Spotify,50.68665750570515,,68.83312530216708,33.7862529049218,101.16822860493556,94.17280699504742,1.1,0,Model_C,180.04215794743158,1,15.62586259585529,Low,0.0
Instagram,62.45549752722835,61.372762979183875,23.448340710061448,37.915690858019325,446.0549507812924,63.80564582826155,2.0,0,Model_B,175.7176847634343,2,37.97236379668327,Medium,0.0
Instagram,84.04141568105187,64.24893622543753,81.2208411973867,47.308205498595946,494.23496381300987,85.42167417136771,2.0,0,Model_B,208.35864193820646,1,8.260517919522268,Medium,0.0
WhatsApp,52.31898973839805,57.07301459433498,31.744300105831122,33.857153508334584,281.06490470649715,99.82951741819063,1.0,0,Model_B,153.0487689788277,1,33.17043133059742,Medium,0.0
Amazon,,48.97383326584624,41.93370400401518,45.40548054630706,131.13618498695433,18.266599470537827,1.2,0,Model_B,181.55511508850722,0,27.04975373911551,Medium,0.0
Snapchat,78.13983299540884,52.861771892981764,85.91728350936006,44.50980061472101,448.93513417885833,69.41434149596486,1.1,0,Model_A,160.60795629337886,2,7.078795507254966,High,0.0
Lyft,62.2124336431432,53.937258324183205,29.597230132889752,36.912479470574645,505.9445244048795,88.6986293506858,2.0,1,Model_B,173.8938806094527,2,33.06618835348495,Medium,1.0
Netflix,30.17156359587065,61.88534593580376,81.35731276752058,24.163604131104666,379.8422946545548,57.593816741179005,1.0,1,Model_B,180.85475502187867,0,6.832750591448146,Low,0.0
Lyft,76.38371346922015,60.20836285597824,61.65572835502618,44.7676882759025,170.85669046259028,63.969637836656105,1.2,0,Model_A,174.60996817150235,1,19.124907797264697,Medium,0.0
Uber,81.86209618501579,56.87514308022057,70.67598573633923,47.89597812213584,120.84239010431958,40.76710895171374,2.0,1,Model_A,162.77689356541939,1,14.810876377176974,Medium,0.0
Google Maps,31.19628646274482,56.33189521614881,31.99623495257399,26.048866036120433,80.18894488041451,67.4760833716514,1.2,1,Model_A,163.93945720014221,0,33.12047772897396,Low,0.0
